,LoanBriefID,LoanAmount,LoanTime,IsReMarketing,ProvinceId,Gender,Age,JobId,ImcomeType,IsMerried,NumberBaby,RelationshipType,LivingWith,RateTypeId,ProductId,ResidentType,LoanAmountExpertiseAI,NumberCall,score,label_result
5032,974826,10000000,12,1,79,0.0,24,123.0,1.0,0.0,0.0,4.0,1.0,10,2,4,0.0,12.0,0.9,True
5033,928342,7000000,12,1,79,0.0,34,123.0,1.0,0.0,0.0,5.0,1.0,10,2,4,0.0,2.0,0.9,True
5034,1167570,7000000,12,0,1,0.0,28,123.0,1.0,0.0,0.0,4.0,2.0,10,5,4,9800000.0,0.0,0.9,True
5035,953674,9000000,12,1,1,0.0,32,126.0,1.0,1.0,3.0,3.0,4.0,10,5,7,19800000.0,2.0,0.9,True
5036,931205,10000000,6,1,1,0.0,32,126.0,1.0,1.0,3.0,3.0,4.0,10,5,7,0.0,1.0,0.9,True
5037,1018276,10000000,9,0,1,0.0,30,100.0,1.0,0.0,0.0,6.0,0.0,10,5,7,19500000.0,0.0,1.0,True
5038,1033137,15000000,12,0,79,0.0,39,123.0,5.0,1.0,2.0,1.0,1.0,10,2,4,52400000.0,0.0,0.9,True
5039,981915,15000000,9,1,79,1.0,31,123.0,1.0,1.0,2.0,6.0,3.0,10,2,4,0.0,1.0,0.9,True
5040,947406,3000000,9,1,79,0.0,36,118.0,5.0,1.0,0.0,6.0,1.0,10,5,4,18500000.0,10.0,0.6,False
5041,992953,6000000,9,1,1,0.0,24,123.0,5.0,1.0,1.0,15.0,2.0,10,5,4,12400000.0,0.0,0.9,True
5042,1052606,5000000,12,0,1,0.0,41,126.0,1.0,1.0,1.0,6.0,1.0,10,5,6,9800000.0,0.0,1.0,True
5043,1016825,10000000,9,0,79,1.0,56,123.0,1.0,1.0,1.0,5.0,0.0,10,2,4,21200000.0,0.0,0.9,True
5044,996212,11000000,6,1,79,0.0,35,123.0,5.0,1.0,1.0,5.0,2.0,10,5,7,0.0,0.0,0.7,True
5045,1089172,4000000,12,0,79,0.0,39,6.0,1.0,1.0,0.0,6.0,1.0,10,5,4,6300000.0,0.0,0.9,True
5046,939468,15000000,9,1,79,0.0,22,126.0,5.0,0.0,0.0,2.0,1.0,10,2,4,21900000.0,5.0,1.0,True
5047,1501479,14000000,12,0,79,0.0,22,126.0,1.0,0.0,0.0,15.0,0.0,13,2,14,21400000.0,0.0,0.9,True
5048,1041240,4000000,12,0,79,0.0,37,123.0,5.0,0.0,0.0,15.0,0.0,10,2,4,6700000.0,0.0,0.9,True
5049,958340,10000000,12,1,79,0.0,25,99.0,1.0,1.0,1.0,2.0,2.0,10,2,4,21900000.0,7.0,0.3,False
5050,966485,13000000,12,1,1,0.0,44,121.0,1.0,1.0,3.0,4.0,4.0,10,2,1,20400000.0,5.0,0.8,True
5051,932815,7000000,9,1,1,0.0,27,100.0,1.0,1.0,0.0,1.0,1.0,10,5,4,12700000.0,2.0,0.6,False
5052,932165,9000000,9,1,79,0.0,42,32.0,5.0,1.0,1.0,6.0,2.0,10,5,4,20400000.0,2.0,0.6,False
5053,1111948,15000000,12,0,1,1.0,35,121.0,1.0,1.0,2.0,2.0,1.0,10,5,4,24000000.0,0.0,0.9,True
5054,986236,10000000,12,1,79,1.0,56,26.0,2.0,1.0,1.0,13.0,1.0,10,5,4,21290000.0,3.0,1.0,True
5055,1047935,7000000,12,0,79,1.0,47,123.0,1.0,1.0,2.0,13.0,1.0,10,2,6,10100000.0,0.0,0.3,False
5056,1382368,10000000,12,0,79,1.0,30,126.0,1.0,0.0,0.0,15.0,0.0,13,2,11,17300000.0,0.0,0.9,True
5057,1125919,5000000,12,0,79,0.0,49,121.0,1.0,1.0,2.0,6.0,1.0,10,2,6,6600000.0,0.0,0.4,False
5058,1079335,7000000,12,0,1,0.0,25,123.0,1.0,0.0,0.0,4.0,2.0,10,5,4,17500000.0,0.0,0.9,True
5059,1015286,7000000,9,0,1,1.0,40,121.0,1.0,1.0,2.0,6.0,0.0,10,5,7,13910000.0,0.0,0.4,False
5060,1581130,9000000,12,0,1,0.0,25,123.0,5.0,0.0,0.0,1.0,1.0,13,2,15,13400000.0,0.0,0.3,False
5061,982047,8000000,9,1,79,1.0,30,121.0,1.0,1.0,0.0,2.0,1.0,10,5,4,18500000.0,3.0,0.92,True
5062,1016890,10000000,9,0,79,0.0,33,123.0,1.0,0.0,0.0,5.0,1.0,10,5,4,19000000.0,0.0,0.9,True
5063,1751720,7000000,12,0,79,0.0,24,123.0,5.0,1.0,1.0,4.0,1.0,13,5,15,11200000.0,0.0,0.9,True
5064,1255351,8000000,12,0,79,0.0,24,121.0,1.0,0.0,0.0,15.0,2.0,13,5,4,12200000.0,0.0,0.9,True
5065,1030056,3000000,12,0,1,0.0,25,123.0,5.0,0.0,0.0,15.0,1.0,10,5,4,8100000.0,0.0,1.0,True
5066,1111594,10000000,12,0,79,0.0,23,123.0,5.0,0.0,0.0,6.0,0.0,10,2,7,24100000.0,0.0,0.9,True
5067,1009446,10000000,9,0,79,0.0,26,6.0,1.0,0.0,0.0,15.0,1.0,10,2,4,39340000.0,0.0,0.0,False
5068,925148,10000000,12,1,79,1.0,38,32.0,1.0,1.0,0.0,7.0,1.0,10,2,4,21100000.0,8.0,0.9,True
5069,948383,9000000,9,1,79,0.0,34,100.0,1.0,1.0,0.0,6.0,1.0,10,5,4,10600000.0,2.0,0.8,True
5070,936182,8000000,9,1,1,0.0,30,123.0,1.0,1.0,2.0,4.0,3.0,10,2,4,11800000.0,4.0,0.9,True
5071,1167000,4000000,12,0,1,1.0,24,73.0,1.0,0.0,0.0,2.0,0.0,10,5,4,5700000.0,0.0,0.9,True
5072,947857,15000000,9,1,1,0.0,26,123.0,1.0,1.0,0.0,5.0,1.0,10,2,4,0.0,2.0,0.3,False
5073,1212713,10000000,12,0,79,0.0,58,123.0,1.0,0.0,0.0,2.0,1.0,10,5,6,13800000.0,0.0,0.9,True
5074,1061178,10000000,12,0,79,0.0,47,63.0,1.0,0.0,2.0,15.0,1.0,10,5,4,34200000.0,0.0,0.8,True
5075,954881,15000000,12,1,1,0.0,33,121.0,1.0,1.0,3.0,6.0,4.0,10,2,4,34200000.0,3.0,0.6,False
5076,1039367,10000000,12,0,79,0.0,42,115.0,1.0,1.0,2.0,4.0,1.0,10,2,4,15100000.0,0.0,0.3,False
5077,1517251,4000000,6,0,1,1.0,22,123.0,1.0,0.0,0.0,4.0,2.0,13,5,15,13400000.0,0.0,0.7,True
5078,1218100,15000000,12,0,1,0.0,27,123.0,1.0,0.0,0.0,6.0,2.0,10,5,4,25700000.0,0.0,0.9,True
5079,1222359,8000000,12,0,79,0.0,25,124.0,1.0,0.0,0.0,15.0,0.0,10,5,4,11600000.0,0.0,0.9,True
5080,1046226,10000000,12,0,1,1.0,34,123.0,5.0,1.0,1.0,1.0,1.0,10,2,6,16300000.0,0.0,0.9,True
5081,1355170,10000000,12,0,79,1.0,39,124.0,1.0,1.0,0.0,5.0,1.0,13,2,11,0.0,0.0,0.9,True
5082,1051568,4000000,12,0,79,1.0,22,124.0,1.0,0.0,0.0,5.0,1.0,10,5,4,11200000.0,0.0,0.9,True
5083,1064706,9000000,12,0,1,0.0,44,123.0,1.0,1.0,2.0,6.0,1.0,10,2,6,12400000.0,0.0,1.0,True
5084,1669375,20000000,12,0,1,0.0,21,123.0,5.0,0.0,0.0,3.0,0.0,13,5,14,45050000.0,0.0,0.7,True
5085,1069269,12000000,12,0,79,1.0,41,124.0,2.0,1.0,1.0,2.0,1.0,10,5,4,17100000.0,0.0,0.9,True
5086,928534,13000000,12,1,1,0.0,44,124.0,1.0,1.0,2.0,1.0,3.0,10,5,1,20400000.0,5.0,1.0,True
5087,1253042,4000000,12,0,79,0.0,25,123.0,1.0,1.0,0.0,1.0,2.0,13,5,4,16800000.0,0.0,0.9,True
5088,1565420,4000000,12,0,30,1.0,29,123.0,1.0,1.0,3.0,4.0,0.0,13,5,14,0.0,0.0,0.9,True
5089,1253826,6000000,12,0,30,1.0,29,123.0,1.0,1.0,3.0,15.0,1.0,13,5,8,9000000.0,0.0,0.7,True
5090,1340607,10000000,12,0,1,0.0,34,126.0,1.0,1.0,1.0,15.0,2.0,13,2,11,23600000.0,0.0,0.9,True
5091,1186576,5000000,12,0,79,1.0,32,123.0,1.0,1.0,0.0,1.0,0.0,10,5,2,10100000.0,0.0,0.3,False
5092,1125754,10000000,12,0,1,0.0,36,123.0,5.0,1.0,2.0,6.0,0.0,10,2,6,14200000.0,0.0,0.9,True
5093,1087716,10000000,12,0,1,0.0,36,123.0,5.0,1.0,2.0,6.0,1.0,10,2,6,14600000.0,0.0,0.9,True
5094,1499562,20000000,12,0,79,0.0,38,124.0,1.0,0.0,0.0,15.0,1.0,13,5,14,93500000.0,0.0,0.9,True
5095,1109372,11000000,12,0,1,0.0,28,123.0,5.0,0.0,0.0,6.0,2.0,10,5,4,16200000.0,0.0,0.9,True
5096,1112725,15000000,12,0,1,0.0,33,123.0,1.0,1.0,2.0,1.0,1.0,10,2,4,30500000.0,0.0,0.9,True
5097,1014713,4000000,9,0,79,0.0,37,113.0,1.0,0.0,0.0,3.0,1.0,10,5,4,7560000.0,0.0,1.0,True
5098,982521,4000000,9,1,79,0.0,25,123.0,1.0,1.0,3.0,1.0,4.0,10,2,4,9300000.0,1.0,0.9,True
5099,947568,15000000,9,1,1,1.0,27,126.0,5.0,0.0,0.0,4.0,1.0,10,2,4,45100000.0,3.0,0.4,False
5100,1299810,10000000,12,0,79,0.0,27,123.0,5.0,0.0,0.0,2.0,1.0,13,2,11,14600000.0,0.0,0.9,True
5101,1135294,15000000,12,0,1,0.0,29,123.0,5.0,0.0,1.0,3.0,1.0,10,2,4,25700000.0,0.0,0.9,True
5102,995933,10000000,12,1,1,0.0,21,123.0,5.0,1.0,0.0,6.0,1.0,10,5,4,33200000.0,0.0,0.9,True
5103,958395,12000000,12,1,79,0.0,46,125.0,5.0,1.0,0.0,6.0,1.0,10,2,6,12300000.0,4.0,0.9,True
5104,931662,14000000,6,1,1,1.0,28,10.0,1.0,1.0,3.0,6.0,4.0,10,2,7,21100000.0,4.0,0.6,False
5105,1503800,3000000,6,0,1,0.0,33,125.0,1.0,1.0,2.0,3.0,0.0,13,5,15,5600000.0,0.0,0.9,True
5106,1021074,15000000,12,0,1,0.0,26,121.0,5.0,0.0,0.0,4.0,0.0,10,2,4,63700000.0,0.0,0.7,True
5107,1231202,15000000,12,0,1,1.0,44,124.0,1.0,1.0,1.0,1.0,1.0,10,5,4,23800000.0,0.0,0.9,True
5108,983502,10000000,12,1,1,0.0,24,123.0,5.0,1.0,1.0,3.0,2.0,10,5,4,0.0,2.0,0.9,True
5109,949202,16000000,9,1,79,0.0,28,123.0,5.0,0.0,0.0,4.0,1.0,10,2,1,0.0,2.0,0.3,False
5110,1225813,13000000,12,0,79,1.0,19,123.0,1.0,0.0,0.0,4.0,0.0,10,5,4,19000000.0,0.0,0.9,True
5111,1562738,19000000,12,0,30,0.0,27,123.0,1.0,0.0,0.0,3.0,0.0,13,2,14,27300000.0,0.0,0.9,True
5112,1088828,20000000,12,0,79,1.0,36,123.0,5.0,0.0,0.0,1.0,1.0,10,2,6,27900000.0,0.0,1.0,True
5113,1604316,19000000,12,0,30,0.0,27,123.0,5.0,0.0,0.0,3.0,0.0,13,2,14,27300000.0,0.0,0.9,True
5114,1515215,4000000,6,0,1,0.0,22,126.0,1.0,0.0,0.0,2.0,0.0,13,5,14,8400000.0,0.0,0.8,True
5115,944602,9000000,9,1,79,0.0,29,101.0,1.0,1.0,1.0,2.0,2.0,10,2,4,11800000.0,4.0,0.4,False
5116,961168,4000000,9,1,1,0.0,26,123.0,5.0,1.0,1.0,4.0,2.0,10,5,4,4400000.0,4.0,0.9,True
5117,917362,7000000,6,1,1,0.0,28,10.0,1.0,1.0,1.0,1.0,2.0,10,2,7,0.0,2.0,0.7,True
5118,936548,15000000,12,1,1,1.0,24,104.0,5.0,1.0,1.0,6.0,2.0,10,2,4,29400000.0,3.0,1.0,True
5119,1076847,6000000,12,0,1,0.0,32,123.0,1.0,1.0,1.0,2.0,1.0,10,5,6,8300000.0,0.0,0.8,True
5120,1204240,9000000,12,0,79,1.0,41,123.0,1.0,1.0,2.0,15.0,1.0,10,2,4,12600000.0,0.0,0.9,True
5121,943419,8000000,12,1,1,1.0,36,124.0,1.0,0.0,0.0,4.0,1.0,10,2,1,0.0,1.0,0.7,True
5122,1336116,5000000,12,0,1,0.0,42,126.0,1.0,1.0,2.0,15.0,1.0,13,5,9,7600000.0,0.0,0.9,True
5123,994619,10000000,9,1,79,0.0,24,104.0,5.0,1.0,1.0,2.0,2.0,10,2,4,27900000.0,1.0,0.6,False
5124,943772,4000000,9,1,79,0.0,36,106.0,5.0,1.0,1.0,6.0,2.0,10,5,4,15700000.0,4.0,0.86,True
5125,1669517,10000000,12,0,1,0.0,31,123.0,1.0,1.0,1.0,4.0,0.0,13,5,14,18600000.0,0.0,0.7,True
5126,1490220,8000000,12,0,1,0.0,23,126.0,1.0,0.0,0.0,15.0,2.0,13,5,11,11200000.0,0.0,0.9,True
5127,953401,12000000,12,1,79,0.0,34,32.0,5.0,1.0,2.0,6.0,3.0,10,2,4,25400000.0,6.0,0.4,False
5128,1104896,12000000,12,0,27,0.0,26,123.0,5.0,0.0,0.0,1.0,0.0,10,2,7,16500000.0,0.0,0.9,True
5129,1212459,15000000,12,0,79,0.0,28,123.0,5.0,0.0,0.0,6.0,2.0,10,5,4,27000000.0,0.0,0.9,True
5130,1068780,11000000,12,0,79,1.0,36,123.0,1.0,0.0,0.0,2.0,1.0,10,5,7,21200000.0,0.0,0.8,True
5131,1066957,17000000,12,0,79,0.0,28,123.0,5.0,0.0,0.0,6.0,1.0,10,2,6,24100000.0,0.0,0.7,True
5132,975290,7000000,9,1,79,0.0,27,123.0,0.0,0.0,0.0,6.0,1.0,10,5,6,0.0,2.0,0.3,False
5133,960675,10000000,12,1,79,0.0,35,118.0,5.0,1.0,2.0,6.0,3.0,10,2,6,24000000.0,1.0,0.92,True
5134,1010682,12000000,12,0,79,1.0,35,100.0,1.0,1.0,0.0,5.0,0.0,10,2,7,17810000.0,0.0,0.9,True
5135,941569,8000000,9,1,79,0.0,35,121.0,1.0,1.0,0.0,4.0,1.0,10,5,4,0.0,11.0,0.6,False
5136,1025693,10000000,9,0,1,0.0,36,123.0,5.0,1.0,1.0,15.0,2.0,10,5,4,45900000.0,0.0,0.9,True
5137,1017783,10000000,12,0,79,1.0,30,33.0,5.0,0.0,0.0,15.0,2.0,10,5,4,27900000.0,0.0,1.0,True
5138,983159,12000000,9,1,79,0.0,30,48.0,1.0,1.0,0.0,3.0,1.0,10,2,4,13600000.0,2.0,0.6,False
5139,1054693,15000000,12,0,1,0.0,43,22.0,5.0,1.0,2.0,6.0,1.0,10,5,6,30000000.0,0.0,1.0,True
5140,936971,12000000,12,1,79,1.0,39,123.0,1.0,1.0,2.0,6.0,3.0,10,2,1,0.0,10.0,0.9,True
5141,1607902,8000000,12,0,30,0.0,29,126.0,1.0,1.0,0.0,4.0,1.0,13,5,14,13800000.0,0.0,0.9,True
5142,1074960,9000000,12,0,79,0.0,32,106.0,2.0,0.0,0.0,4.0,1.0,10,5,7,13300000.0,0.0,0.92,True
5143,993675,20000000,9,1,1,0.0,32,105.0,5.0,1.0,3.0,6.0,4.0,10,5,1,93500000.0,3.0,0.9,True
5144,1092688,15000000,12,0,79,0.0,31,123.0,1.0,1.0,1.0,4.0,1.0,10,2,4,22400000.0,0.0,0.9,True
5145,1108531,4000000,12,0,79,0.0,35,123.0,5.0,0.0,0.0,3.0,0.0,10,5,4,7700000.0,0.0,0.9,True
5146,1140841,6000000,12,0,79,0.0,35,77.0,5.0,1.0,1.0,15.0,1.0,10,5,4,8400000.0,0.0,0.9,True
5147,1089428,7000000,12,0,79,0.0,35,77.0,5.0,1.0,1.0,1.0,1.0,10,5,4,9700000.0,0.0,0.9,True
5148,996077,14000000,9,1,1,0.0,36,100.0,5.0,1.0,3.0,1.0,4.0,10,2,4,20400000.0,4.0,0.6,False
5149,1478300,9000000,12,0,1,0.0,28,123.0,5.0,1.0,1.0,6.0,1.0,13,2,10,0.0,0.0,0.9,True
5150,1053852,10000000,12,0,1,0.0,28,121.0,5.0,1.0,1.0,6.0,2.0,10,2,4,23800000.0,0.0,1.0,True
5151,1395163,15000000,12,0,26,1.0,21,123.0,5.0,1.0,1.0,6.0,0.0,13,5,9,21400000.0,0.0,0.9,True
5152,1010298,5000000,9,0,1,0.0,26,50.0,1.0,0.0,0.0,6.0,2.0,10,2,4,22820000.0,0.0,0.72,True
5153,1002921,10000000,9,0,79,1.0,30,66.0,5.0,0.0,0.0,4.0,1.0,10,5,4,21040000.0,0.0,0.9,True
5154,1121223,4000000,12,0,1,1.0,52,123.0,1.0,1.0,2.0,6.0,1.0,10,5,6,6400000.0,0.0,1.0,True
5155,992930,9000000,9,1,79,1.0,37,32.0,5.0,1.0,2.0,5.0,3.0,10,5,1,18600000.0,1.0,0.8,True
5156,1114559,15000000,12,0,79,0.0,31,123.0,1.0,1.0,1.0,2.0,2.0,10,2,4,25500000.0,0.0,0.9,True
5157,1015961,11000000,9,0,1,0.0,42,121.0,5.0,1.0,1.0,4.0,0.0,10,5,6,21110000.0,0.0,0.9,True
5158,1044316,10000000,12,0,1,0.0,28,123.0,5.0,1.0,1.0,1.0,1.0,10,2,6,13900000.0,0.0,0.9,True
5159,1465806,5000000,12,0,79,0.0,25,126.0,1.0,0.0,0.0,4.0,0.0,13,5,11,11800000.0,0.0,0.9,True
5160,1003206,15000000,9,0,1,0.0,24,123.0,1.0,0.0,0.0,3.0,2.0,10,5,7,32800000.0,0.0,0.9,True
5161,1041759,8000000,12,0,1,0.0,37,124.0,1.0,0.0,0.0,4.0,1.0,10,5,4,15000000.0,0.0,1.0,True
5162,1356477,3000000,12,0,1,0.0,46,126.0,1.0,1.0,1.0,6.0,2.0,13,2,11,4800000.0,0.0,0.9,True
5163,1149572,8000000,12,0,1,0.0,33,123.0,5.0,0.0,0.0,6.0,1.0,10,5,6,11200000.0,0.0,0.9,True
5164,1638764,12000000,12,0,79,0.0,24,125.0,1.0,0.0,0.0,7.0,0.0,13,2,14,23800000.0,0.0,0.9,True
5165,961295,3000000,9,1,1,0.0,24,123.0,5.0,1.0,1.0,15.0,2.0,10,5,4,0.0,0.0,0.7,True
5166,942519,5000000,9,1,1,1.0,33,112.0,5.0,1.0,1.0,6.0,2.0,10,5,0,0.0,8.0,0.9,True
5167,1076866,15000000,12,0,1,1.0,33,112.0,1.0,1.0,1.0,2.0,0.0,10,5,7,34200000.0,0.0,0.9,True
5168,1449673,5000000,12,0,79,1.0,38,126.0,1.0,1.0,1.0,2.0,1.0,13,5,11,7900000.0,0.0,0.9,True
5169,1092099,8000000,12,0,79,0.0,33,104.0,1.0,1.0,0.0,4.0,1.0,10,5,4,12400000.0,0.0,1.0,True
5170,992154,3000000,9,1,79,1.0,47,123.0,5.0,1.0,3.0,4.0,4.0,10,5,7,0.0,13.0,0.7,True
5171,913792,15000000,12,1,79,0.0,31,123.0,1.0,1.0,1.0,6.0,2.0,10,2,4,25700000.0,2.0,0.8,True
5172,1015472,8000000,9,0,1,0.0,43,123.0,1.0,1.0,2.0,4.0,0.0,10,2,7,11060000.0,0.0,1.0,True
5173,927302,10000000,12,1,1,0.0,42,42.0,5.0,1.0,0.0,2.0,1.0,10,2,4,12300000.0,2.0,1.0,True
5174,1220367,27000000,12,0,79,1.0,27,123.0,1.0,0.0,0.0,15.0,1.0,10,2,6,0.0,0.0,0.9,True
5175,1393026,9000000,12,0,1,0.0,24,125.0,1.0,0.0,0.0,2.0,1.0,13,5,11,13400000.0,0.0,0.9,True
5176,950002,5000000,9,1,1,0.0,45,126.0,1.0,1.0,1.0,2.0,2.0,10,5,7,7200000.0,1.0,0.9,True
5177,1132594,10000000,12,0,1,1.0,39,38.0,1.0,1.0,2.0,15.0,2.0,10,5,4,13600000.0,0.0,0.9,True
5178,1036283,7000000,12,0,1,0.0,30,124.0,1.0,0.0,0.0,6.0,2.0,10,2,4,10600000.0,0.0,1.0,True
5179,1084091,10000000,12,0,79,0.0,34,30.0,5.0,0.0,0.0,4.0,0.0,10,5,4,22400000.0,0.0,0.9,True
5180,956080,8000000,9,1,79,0.0,28,102.0,1.0,1.0,0.0,6.0,1.0,10,5,7,11000000.0,6.0,0.6,False
5181,1053239,15000000,12,0,79,1.0,25,63.0,1.0,0.0,0.0,4.0,0.0,10,2,4,21200000.0,0.0,1.0,True
5182,1141147,8000000,12,0,79,1.0,28,123.0,1.0,1.0,1.0,15.0,0.0,10,2,7,11900000.0,0.0,0.9,True
5183,1506724,9000000,12,0,1,1.0,50,124.0,1.0,1.0,2.0,1.0,1.0,13,2,14,13800000.0,0.0,0.9,True
5184,1016828,6000000,9,0,79,0.0,29,123.0,1.0,0.0,0.0,2.0,0.0,10,2,7,8340000.0,0.0,1.0,True
5185,1307204,10000000,12,0,79,0.0,22,125.0,1.0,0.0,0.0,5.0,2.0,13,5,11,15900000.0,0.0,0.9,True
5186,955461,6000000,6,1,1,0.0,25,123.0,5.0,0.0,0.0,1.0,1.0,10,2,3,0.0,1.0,1.0,True
5187,1068816,5000000,12,0,79,0.0,24,118.0,1.0,0.0,0.0,5.0,2.0,10,2,4,11900000.0,0.0,1.0,True
5188,1265968,15000000,12,0,1,0.0,26,123.0,1.0,0.0,0.0,15.0,2.0,13,2,11,23100000.0,0.0,0.9,True
5189,1654703,12000000,12,0,79,0.0,31,123.0,5.0,1.0,1.0,3.0,0.0,13,2,14,17300000.0,0.0,0.9,True
5190,930939,6000000,9,1,1,1.0,52,100.0,1.0,1.0,3.0,1.0,4.0,10,5,4,0.0,1.0,0.8,True
5191,943221,13000000,9,1,79,0.0,28,109.0,5.0,1.0,1.0,5.0,2.0,10,2,4,23900000.0,12.0,0.8,True
5192,1211649,10000000,12,0,1,0.0,33,124.0,1.0,0.0,0.0,3.0,0.0,10,5,4,17000000.0,0.0,0.9,True
5193,936327,13000000,9,1,1,0.0,29,32.0,1.0,1.0,1.0,4.0,2.0,10,2,4,20400000.0,3.0,0.72,True
5194,993577,4000000,9,1,79,0.0,25,124.0,5.0,1.0,1.0,2.0,2.0,10,2,4,9500000.0,2.0,0.9,True
5195,1011416,10000000,12,0,79,1.0,39,60.0,1.0,1.0,3.0,13.0,1.0,10,5,4,24250000.0,0.0,1.0,True
5196,1330255,9000000,12,0,27,0.0,25,123.0,5.0,0.0,0.0,3.0,2.0,13,5,11,12400000.0,0.0,0.9,True
5197,989262,10000000,12,1,79,1.0,32,121.0,1.0,1.0,1.0,5.0,2.0,10,5,4,21100000.0,5.0,0.9,True
5198,956534,9000000,9,1,1,0.0,26,123.0,1.0,1.0,1.0,4.0,2.0,10,2,6,0.0,5.0,0.9,True
5199,988706,10000000,12,1,79,0.0,22,100.0,1.0,1.0,0.0,4.0,1.0,10,5,4,27000000.0,5.0,0.8,True
5200,1245957,10000000,12,0,79,1.0,32,123.0,1.0,1.0,0.0,1.0,1.0,13,5,8,15000000.0,0.0,0.9,True
5201,1036173,10000000,12,0,79,0.0,27,123.0,1.0,1.0,1.0,5.0,2.0,10,5,4,27900000.0,0.0,0.66,False
5202,1011653,5000000,9,0,79,1.0,23,26.0,1.0,0.0,0.0,15.0,1.0,10,5,4,10590000.0,0.0,0.9,True
5203,1158563,5000000,12,0,1,1.0,41,125.0,1.0,1.0,1.0,15.0,1.0,10,5,6,7200000.0,0.0,0.9,True
5204,1120449,25000000,12,0,79,1.0,52,124.0,1.0,1.0,2.0,15.0,1.0,10,5,6,37200000.0,0.0,0.7,True
5205,1195949,4000000,12,0,1,0.0,30,48.0,5.0,1.0,1.0,4.0,1.0,10,5,4,9100000.0,0.0,0.7,True
5206,983812,12000000,12,1,1,0.0,44,121.0,1.0,1.0,3.0,4.0,4.0,10,2,6,19400000.0,1.0,0.9,True
5207,1122347,12000000,12,0,27,0.0,23,123.0,5.0,0.0,0.0,3.0,0.0,10,2,4,17100000.0,0.0,0.9,True
5208,1144789,4000000,12,0,79,0.0,32,126.0,1.0,0.0,0.0,15.0,1.0,10,5,4,6800000.0,0.0,0.9,True
5209,1064231,3000000,12,0,79,0.0,30,123.0,1.0,1.0,0.0,4.0,1.0,10,5,4,4300000.0,0.0,0.9,True
5210,1626293,4000000,6,0,1,0.0,19,126.0,1.0,0.0,0.0,5.0,2.0,13,5,15,12400000.0,0.0,0.9,True
5211,1561548,4000000,6,0,1,0.0,21,123.0,5.0,0.0,0.0,4.0,2.0,13,5,15,7600000.0,0.0,0.9,True
5212,1128406,4000000,12,0,1,0.0,21,123.0,5.0,0.0,0.0,4.0,1.0,10,5,4,7600000.0,0.0,0.9,True
5213,1162837,15000000,12,0,79,0.0,34,6.0,5.0,1.0,1.0,2.0,1.0,10,2,4,21300000.0,0.0,0.9,True
5214,1618246,20000000,12,0,79,0.0,36,124.0,1.0,1.0,0.0,5.0,1.0,13,5,15,48800000.0,0.0,0.7,True
5215,1042679,6000000,12,0,1,0.0,32,121.0,1.0,1.0,2.0,6.0,1.0,10,5,4,11500000.0,0.0,0.9,True
5216,961087,8000000,12,1,1,0.0,31,109.0,5.0,1.0,1.0,2.0,2.0,10,5,4,12400000.0,3.0,1.0,True
5217,1180378,30000000,12,0,1,0.0,31,123.0,1.0,1.0,1.0,1.0,0.0,10,5,6,54100000.0,0.0,0.9,True
5218,1007442,9000000,12,0,79,1.0,49,97.0,5.0,1.0,3.0,6.0,4.0,10,2,4,17240000.0,0.0,1.0,True
5219,1363303,10000000,12,0,1,0.0,34,123.0,5.0,1.0,1.0,5.0,1.0,13,5,11,14500000.0,0.0,0.9,True
5220,1323152,15000000,12,0,1,0.0,32,123.0,1.0,0.0,0.0,2.0,0.0,13,5,9,33800000.0,0.0,0.9,True
5221,1001497,15000000,9,0,1,0.0,31,117.0,5.0,1.0,1.0,3.0,1.0,10,2,4,16540000.0,0.0,0.9,True
5222,1009915,15000000,9,0,1,0.0,38,118.0,5.0,1.0,1.0,4.0,0.0,10,2,4,24180000.0,0.0,1.0,True
5223,1168653,15000000,12,0,1,0.0,30,126.0,5.0,0.0,0.0,2.0,1.0,10,5,4,63800000.0,0.0,0.7,True
5224,1210114,15000000,12,0,1,0.0,30,126.0,5.0,0.0,0.0,2.0,2.0,10,5,4,63800000.0,0.0,0.9,True
5225,932672,16000000,9,1,79,0.0,26,106.0,5.0,1.0,1.0,4.0,2.0,10,2,7,25500000.0,1.0,0.6,False
5226,959018,5000000,12,1,1,0.0,30,126.0,5.0,0.0,0.0,1.0,1.0,10,5,4,11000000.0,1.0,0.9,True
5227,1223438,11000000,12,0,1,0.0,30,123.0,5.0,0.0,0.0,4.0,0.0,10,5,4,15500000.0,0.0,0.9,True
5228,992607,3000000,9,1,1,0.0,26,123.0,5.0,1.0,0.0,4.0,1.0,10,5,1,4400000.0,6.0,0.9,True
5229,941506,20000000,12,1,79,0.0,36,123.0,1.0,1.0,3.0,6.0,4.0,10,5,0,0.0,11.0,0.3,False
5230,1050487,4000000,12,0,1,0.0,24,123.0,1.0,0.0,0.0,2.0,1.0,10,5,4,7300000.0,0.0,1.0,True
5231,992011,15000000,9,1,1,0.0,27,112.0,5.0,1.0,1.0,6.0,2.0,10,2,4,37800000.0,2.0,0.4,False
5232,1082377,9000000,12,0,79,1.0,24,123.0,1.0,0.0,0.0,2.0,1.0,10,2,7,13300000.0,0.0,1.0,True
5233,926350,10000000,12,1,79,0.0,25,123.0,1.0,1.0,1.0,3.0,2.0,10,2,4,23900000.0,2.0,0.9,True
